id,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,reviews_per_month,price
5.63748E+17,9/3/21,1,within an hour,100%,71%,t,4,t,t,Copacabana,-22.98132,-43.18942,Entire home/apt,6,2 baths,3,3,1.41,795
7.79106E+17,9/11/15,0,a few days or more,14%,50%,f,1,t,t,Copacabana,-22.96405,-43.17857,Entire home/apt,2,1 bath,1,1,0.17,300
42248806,12/17/19,0,within a day,100%,0%,f,1,t,t,Barra da Tijuca,-23.00509,-43.3503,Entire home/apt,3,2 baths,2,2,,344
5.68017E+17,10/19/18,0,within an hour,100%,94%,f,6,t,t,Copacabana,-22.97673,-43.18978,Entire home/apt,4,1 bath,1,2,2.97,279
10563225,1/13/16,1,within a few hours,100%,100%,f,1,t,f,Copacabana,-22.98523,-43.19213,Entire home/apt,6,3.5 baths,3,3,0.19,987
1303400,6/24/13,1,N/A,N/A,0%,f,4,t,f,Santa Teresa,-22.92318,-43.18978,Entire home/apt,4,1 bath,2,2,0.11,479
8.14416E+17,7/9/19,0,within an hour,80%,75%,f,3,t,t,Copacabana,-22.96768,-43.18205,Shared room,1,1 shared bath,,2,0.48,89
14359837,4/4/15,0,within an hour,90%,36%,f,1,t,t,Catete,-22.92274,-43.1779,Entire home/apt,4,1 bath,1,3,0.47,172
9997393,1/7/15,0,within a day,100%,71%,f,2,t,t,Gloria,-22.91799,-43.17705,Entire home/apt,4,1 bath,,2,0.04,220
50023384,2/24/14,1,within a day,89%,62%,f,4,t,f,Copacabana,-22.98376,-43.18903,Entire home/apt,10,4 baths,5,7,0.74,1249
7.45674E+17,9/11/22,0,N/A,N/A,67%,f,2,t,t,Gloria,-22.91781,-43.17467,Entire home/apt,4,1 bath,1,3,0.13,264
6820673,12/26/15,1,within a few hours,100%,100%,f,6,t,t,Santa Teresa,-22.91548,-43.18054,Entire home/apt,2,1 bath,1,1,0.29,171
2551385,11/18/13,1,a few days or more,0%,0%,f,3,t,t,Copacabana,-22.98488,-43.19169,Entire home/apt,4,2 baths,1,2,0.05,249
2419564,2/18/14,0,N/A,N/A,N/A,f,4,t,f,Leblon,-22.97942,-43.22147,Entire home/apt,4,2.5 baths,2,3,,565
1273526,12/27/12,1,within a few hours,90%,92%,f,18,t,t,Barra da Tijuca,-23.00187,-43.32441,Entire home/apt,8,1 bath,1,7,0.02,389
53943558,10/3/18,0,within a few hours,100%,28%,t,7,t,f,Copacabana,-22.98527,-43.19058,Entire home/apt,6,2.5 baths,3,4,,1500
7.00116E+17,1/6/16,0,within an hour,100%,92%,t,1,t,f,Copacabana,-22.96877,-43.18303,Entire home/apt,4,2 baths,2,2,3.69,914
13561504,1/24/16,0,N/A,N/A,N/A,f,2,t,f,Recreio dos Bandeirantes,-23.01056,-43.46145,Entire home/apt,7,3 baths,4,4,,1200
21518497,8/22/16,1,N/A,N/A,100%,,5,t,f,Catete,-22.92603,-43.18055,Private room,1,1 shared bath,,1,0.3,140
32521719,8/25/15,0,N/A,N/A,20%,f,3,t,f,Santa Teresa,-22.92311,-43.18881,Private room,2,1 private bath,,1,0.11,350
8.97278E+17,3/27/23,0,within a few hours,100%,100%,f,1,t,t,Barra da Tijuca,-23.0034612,-43.350935,Entire home/apt,4,3 baths,2,4,,279
13513292,6/13/16,0,N/A,N/A,0%,f,2,t,f,Copacabana,-22.97559,-43.19302,Entire home/apt,6,2 baths,2,3,0.02,5000
8.94235E+17,2/20/20,0,within a few hours,100%,94%,t,7,t,f,Ipanema,-22.9808899,-43.1988935,Entire home/apt,4,2 baths,1,2,,283
7290147,3/26/14,1,within an hour,100%,100%,f,194,t,t,Copacabana,-22.96965,-43.18379,Entire home/apt,8,3 baths,3,4,0.35,1165
1859583,10/29/13,1,within a day,80%,76%,f,5,t,t,Santa Teresa,-22.91434,-43.18126,Private room,3,1 shared bath,,1,0.22,72
5.46282E+17,1/23/22,1,N/A,N/A,N/A,f,1,t,t,Centro,-22.9145,-43.1887,Entire home/apt,2,1 bath,1,1,,120
7.81881E+17,4/1/15,1,N/A,N/A,22%,,6,t,t,Leblon,-22.9828345,-43.222014,Private room,1,1 private bath,,1,,300
882508,1/3/13,1,within an hour,91%,99%,f,32,t,t,Copacabana,-22.97995,-43.19024,Private room,5,1 private bath,1,3,0.67,240
14488764,7/25/16,1,within a day,78%,17%,,4,t,t,Copacabana,-22.96438,-43.17409,Entire home/apt,5,1 bath,1,4,0.04,500
52690348,3/28/15,1,within an hour,99%,100%,f,60,t,t,Copacabana,-22.97201,-43.18531,Entire home/apt,4,2 baths,2,2,1.17,505
2831932,4/20/14,0,N/A,N/A,N/A,f,1,t,f,Maria da Graa,-22.88235,-43.2631,Entire home/apt,4,1 bath,2,2,,1594
42030819,12/6/16,1,N/A,N/A,N/A,,1,t,f,Santa Teresa,-22.91321,-43.19127,Private room,3,1 private bath,,1,,200
31954400,1/28/19,0,within a day,80%,73%,f,7,t,t,Recreio dos Bandeirantes,-23.03054,-43.476028,Entire home/apt,4,1 bath,1,4,0.28,433
2769769,4/11/14,1,N/A,N/A,0%,,27,t,t,Copacabana,-22.96386,-43.19341,Private room,2,1 private bath,,1,0.04,160
7.06322E+17,8/30/22,0,within an hour,100%,67%,f,7,t,t,Laranjeiras,-22.93276,-43.18703,Private room,4,2 baths,2,2,,190
8.63089E+17,3/21/12,1,within a few hours,97%,87%,f,384,t,t,Copacabana,-22.96479677,-43.19080974,Entire home/apt,4,1.5 baths,2,2,2,180
7.03044E+17,8/27/22,0,within a day,100%,84%,,1,t,t,Copacabana,-22.96558,-43.19253,Private room,2,1 private bath,,1,1.22,153
8.28241E+17,2/16/23,0,N/A,N/A,N/A,f,1,f,t,Gvea,-22.97914664,-43.23580063,Entire home/apt,4,1 bath,2,3,,743
8.9469E+17,11/24/12,1,within an hour,100%,100%,t,6,t,t,Ipanema,-22.985369,-43.1956179,Entire home/apt,3,1 bath,1,1,1,255
9.19008E+17,9/15/19,0,within a few hours,100%,100%,f,1,t,t,Flamengo,-22.9271259,-43.1738086,Entire home/apt,4,1 bath,1,1,,171
45731547,3/26/14,1,within an hour,100%,100%,f,194,t,t,Ipanema,-22.9846,-43.19524,Entire home/apt,4,1 bath,1,2,0.19,25000
46598609,10/8/15,0,N/A,N/A,N/A,f,2,t,t,Copacabana,-22.98511,-43.19117,Entire home/apt,2,1 bath,1,1,0.07,400
24524288,1/19/16,0,within a day,80%,67%,,2,t,f,Ipanema,-22.98488,-43.20944,Private room,1,1 shared bath,,1,0.19,80
2323295,1/30/14,1,within a day,96%,90%,t,142,t,t,Copacabana,-22.9664,-43.1761,Entire home/apt,2,1 bath,1,1,0.67,147
14917515,4/17/15,0,N/A,N/A,33%,f,1,t,f,Ipanema,-22.98473,-43.20365,Entire home/apt,3,2 baths,1,1,,1464
7.81738E+17,12/14/22,0,within a few hours,90%,100%,f,1,t,t,Copacabana,-22.9694936,-43.1834435,Entire home/apt,6,3 baths,3,3,1.17,630
53940377,2/19/15,0,within an hour,98%,92%,f,58,t,t,Copacabana,-22.98456,-43.18971,Entire home/apt,4,1 bath,2,2,0.29,600
13927176,7/5/16,0,N/A,N/A,N/A,f,2,t,f,Ricardo de Albuquerque,-22.84112,-43.40667,Entire home/apt,4,1 bath,2,3,,957
13959309,7/11/16,0,N/A,N/A,N/A,f,1,t,f,Itanhang,-22.97402,-43.32619,Entire home/apt,6,1 bath,2,4,,1100
43243783,9/6/19,1,within an hour,100%,100%,f,68,t,t,Copacabana,-22.9735,-43.18701,Entire home/apt,2,1 bath,,1,,135
40451952,2/20/16,0,N/A,N/A,N/A,f,2,t,t,Recreio dos Bandeirantes,-23.01962,-43.45922,Entire home/apt,6,2 baths,2,4,0.16,750
2371101,2/10/14,0,N/A,N/A,N/A,f,2,t,f,Santa Teresa,-22.91477,-43.18361,Entire home/apt,5,1 bath,2,2,,1000
6.6456E+17,12/12/19,0,N/A,N/A,81%,,8,t,t,Jacarepagu,-22.97186,-43.39,Private room,1,1 shared bath,,1,0.4,500
40723215,7/29/13,1,N/A,N/A,N/A,,4,t,f,Santa Teresa,-22.91795,-43.17986,Private room,2,2 baths,,2,0.05,80
7.59368E+17,5/18/22,0,N/A,N/A,100%,,1,t,t,So Cristovo,-22.90537,-43.22067,Private room,2,1 shared bath,,1,0.47,250
7.90669E+17,9/2/18,0,within an hour,100%,96%,f,2,t,t,Botafogo,-22.9450784,-43.1826667,Entire home/apt,2,1 bath,1,1,0.88,160
30131169,8/28/15,0,within an hour,100%,100%,t,2,t,t,Copacabana,-22.96597,-43.18692,Entire home/apt,4,2 baths,1,2,0.61,170
31089385,1/4/14,0,N/A,N/A,0%,f,1,t,t,Ipanema,-22.98298,-43.20522,Entire home/apt,4,2 baths,2,2,,700
52962417,9/1/16,0,within an hour,100%,100%,f,2,t,t,Botafogo,-22.94332,-43.18607,Entire home/apt,6,2 baths,3,2,0.67,326
53701322,6/8/13,1,N/A,N/A,0%,f,3,t,t,Leme,-22.96041,-43.16976,Entire home/apt,2,1 bath,1,1,,450
5083280,1/17/15,1,within a day,100%,77%,,3,t,t,Todos os Santos,-22.89943,-43.29045,Private room,2,2 baths,,1,0.05,78
8.68126E+17,3/21/12,1,within a few hours,97%,87%,f,384,t,t,Leblon,-22.98331442,-43.22300101,Entire home/apt,5,2.5 baths,2,4,0.52,360
7.83248E+17,4/24/17,0,within an hour,90%,95%,t,4,t,t,Leblon,-22.98466419,-43.22260352,Entire home/apt,5,2 baths,3,4,0.84,745
2682497,3/28/14,1,within a day,97%,52%,f,13,t,t,Copacabana,-22.96736,-43.18153,Entire home/apt,3,1 bath,,1,2.55,144
7.71781E+17,11/26/12,1,within a few hours,100%,81%,t,153,t,t,Ipanema,-22.98651,-43.20101,Entire home/apt,6,3.5 baths,3,3,0.95,1371
10806472,11/26/15,0,within a few hours,100%,0%,,2,t,t,Copacabana,-22.9703,-43.18586,Private room,2,1 private bath,,2,0.08,220
8.24162E+17,9/4/22,0,within a few hours,100%,80%,,1,t,t,Campo Grande,-22.88522552,-43.55553157,Private room,1,2 shared baths,,1,,67
7.57029E+17,9/6/19,1,within an hour,100%,100%,f,68,t,t,Copacabana,-22.96949,-43.18092,Entire home/apt,3,1 bath,1,1,,359
8.15874E+17,5/28/16,0,N/A,N/A,100%,f,3,t,f,Copacabana,-22.96835,-43.18056,Entire home/apt,4,1 bath,2,3,0.24,1029
2710942,5/24/11,0,N/A,N/A,N/A,,3,t,t,Cordovil,-22.82529,-43.30947,Private room,2,1 bath,,1,0.01,186
6.91523E+17,9/19/17,1,within a few hours,100%,83%,f,1,t,t,Jacarepagu,-22.96286132,-43.3997133,Entire home/apt,4,1 bath,1,2,0.81,364
19969658,7/20/17,1,N/A,N/A,N/A,f,1,t,t,Barra da Tijuca,-23.01112,-43.36845,Entire home/apt,4,3 baths,,1,,420
1002666,3/18/13,1,N/A,N/A,0%,,1,t,f,Santa Teresa,-22.91603,-43.19161,Private room,1,,,1,,198
2693631,4/1/14,0,N/A,N/A,N/A,f,1,t,f,So Cristovo,-22.90561,-43.22026,Entire home/apt,4,1 bath,1,1,,2537
5.63176E+17,2/15/22,0,within an hour,100%,98%,t,1,f,t,Leblon,-22.98338,-43.22398,Entire home/apt,2,1 bath,1,1,2.4,280
30809994,9/16/17,1,within an hour,100%,100%,f,2,t,t,Barra da Tijuca,-23.0044,-43.30978,Entire home/apt,3,1 bath,,2,2.1,144
52385243,10/15/15,1,within an hour,100%,100%,t,55,t,t,Barra da Tijuca,-23.00396,-43.34027,Entire home/apt,2,1 bath,1,1,2.86,180
5757334,12/10/13,1,within an hour,100%,97%,,6,t,t,Santa Teresa,-22.9153,-43.18261,Private room,2,1 shared bath,,3,0.97,99
7.02276E+17,9/24/19,0,within an hour,100%,100%,f,18,t,t,Barra da Tijuca,-23.00965,-43.3005,Private room,2,1 private bath,1,1,0.51,180
9894389,12/9/15,1,within an hour,100%,81%,f,14,t,t,Jacarepagu,-22.96388,-43.4068,Private room,2,1 bath,,1,0.06,250
22682583,10/29/15,1,within an hour,100%,97%,f,3,t,t,Copacabana,-22.98594,-43.18898,Entire home/apt,7,2 baths,2,5,1.55,1188
8.28093E+17,2/17/16,0,N/A,N/A,N/A,f,3,t,f,Copacabana,-22.97236777,-43.1917527,Entire home/apt,6,2 baths,3,3,,391
42135595,4/19/13,1,within an hour,100%,99%,f,248,t,t,Copacabana,-22.98228,-43.19472,Entire home/apt,3,1 bath,1,2,1.21,207
6.8694E+17,8/5/22,0,within a few hours,100%,83%,t,2,t,f,Leblon,-22.98439,-43.22104,Entire home/apt,6,2 baths,3,3,0.3,594
9.10242E+17,3/21/12,1,within a few hours,97%,87%,f,384,t,t,Leblon,-22.98338035,-43.22434367,Entire home/apt,7,2 baths,2,6,,390
7.47177E+17,9/19/22,0,within an hour,100%,100%,f,3,t,t,Copacabana,-22.96178,-43.17632,Entire home/apt,3,1 bath,1,2,0.7,400
9.08095E+17,11/17/19,1,within an hour,100%,97%,t,42,t,t,Copacabana,-22.9646595,-43.1748024,Entire home/apt,5,1 bath,1,1,,268
3032991,11/29/11,1,a few days or more,0%,27%,,4,t,t,Centro,-22.9156,-43.18753,Private room,3,1 shared bath,,2,0.15,150
8.07408E+17,1/15/23,1,within an hour,100%,100%,f,2,t,t,Centro,-22.9131651,-43.1863636,Entire home/apt,4,1 bath,1,2,2.08,273
42293844,7/19/19,0,N/A,N/A,N/A,f,4,t,t,Gloria,-22.92299,-43.17362,Private room,4,1 bath,1,4,,307
52897154,10/19/21,1,within an hour,100%,79%,t,1,t,t,Botafogo,-22.9450779,-43.18266678,Entire home/apt,2,1 bath,1,1,1.44,159
8.58019E+17,5/31/21,0,within a day,67%,100%,f,1,t,t,Botafogo,-22.94092257,-43.18238884,Entire home/apt,6,1 bath,1,4,,212
7.08762E+17,2/13/19,0,within a day,82%,9%,f,6,t,t,Barra da Tijuca,-23.00339,-43.32589,Entire home/apt,6,2 baths,2,2,0.1,4000
32596660,12/4/16,0,a few days or more,0%,50%,,3,t,f,Flamengo,-22.9313,-43.17593,Private room,4,2 shared baths,,4,0.02,150
5.77334E+17,3/7/22,0,N/A,N/A,0%,f,1,t,t,Centro,-22.911673,-43.184956,Entire home/apt,2,1 bath,2,2,,220
8.00898E+17,10/6/21,0,within a few hours,95%,33%,f,1,t,f,Laranjeiras,-22.92875051,-43.18670811,Entire home/apt,2,1 bath,1,2,0.67,700
154127,6/29/11,1,N/A,N/A,0%,f,4,t,f,Jacarepagu,-22.97275,-43.41337,Entire home/apt,4,1 bath,2,2,,500
52056776,9/3/21,1,within an hour,100%,71%,t,4,t,t,Ipanema,-22.98242,-43.20326,Entire home/apt,4,1.5 baths,2,2,0.51,750
11945533,9/9/15,0,N/A,N/A,100%,f,2,t,t,Leblon,-22.98309,-43.23054,Entire home/apt,6,2 baths,3,4,0.27,400
31431790,3/7/16,1,N/A,N/A,0%,f,2,t,t,Flamengo,-22.93514,-43.17836,Entire home/apt,5,1 bath,1,3,0.16,240
34926601,5/21/19,0,N/A,N/A,N/A,,1,t,f,Itanhang,-22.98927,-43.32072,Private room,2,1 private bath,,1,,52
40524191,6/28/16,0,N/A,N/A,N/A,f,2,t,f,Copacabana,-22.96691,-43.18022,Entire home/apt,2,1 bath,1,1,0.05,290
1274323,6/16/13,1,a few days or more,0%,0%,f,7,t,t,Copacabana,-22.9657,-43.18692,Entire home/apt,6,3 baths,3,3,0.05,956
7.9201E+17,11/20/15,1,N/A,N/A,83%,f,3,t,t,Botafogo,-22.9450784,-43.1826667,Entire home/apt,3,1 bath,1,2,,506
5.69073E+17,12/10/18,0,within an hour,90%,92%,t,1,t,t,Catete,-22.928101,-43.177116,Entire home/apt,9,2 baths,3,5,1.57,199
25740131,9/3/16,1,within an hour,100%,92%,,1,t,t,Ipanema,-22.9828,-43.19807,Private room,2,1 shared bath,,1,0.95,182
6093364,8/27/13,0,within a day,90%,41%,f,10,t,t,Ipanema,-22.98318,-43.21489,Entire home/apt,4,1 bath,1,3,0.03,479
17238356,1/23/12,1,N/A,N/A,100%,f,1,t,t,Leblon,-22.98263,-43.21792,Entire home/apt,4,2 baths,3,3,0.1,1200
10172742,12/2/12,1,within an hour,98%,28%,t,85,t,t,Botafogo,-22.94874,-43.18402,Entire home/apt,2,1 bath,,1,,287
7938926,5/19/14,0,N/A,N/A,30%,f,5,t,t,Ipanema,-22.98168,-43.21281,Private room,1,1 private bath,1,1,0.04,300
6.00149E+17,11/9/14,1,within a few hours,100%,79%,f,7,t,t,Copacabana,-22.974073,-43.19381,Private room,2,2 baths,,1,1.83,100
41032456,11/16/15,1,within an hour,100%,98%,t,95,t,t,Leblon,-22.98368671,-43.21601068,Entire home/apt,4,1 bath,1,1,1.15,450
14247111,6/17/12,1,N/A,N/A,100%,,1,t,t,Barra da Tijuca,-23.01009,-43.36448,Private room,2,1 private bath,,1,0.04,500
2525622,10/16/13,1,N/A,N/A,100%,f,5,t,f,Botafogo,-22.95173,-43.17653,Shared room,8,3 shared baths,,13,0.04,1000
48250952,9/27/15,0,N/A,N/A,N/A,f,1,t,t,Copacabana,-22.98465,-43.19243,Entire home/apt,4,2 baths,2,2,,282
5.77712E+17,9/10/20,0,within an hour,100%,99%,t,33,t,t,Copacabana,-22.97732,-43.19078,Entire home/apt,8,2 baths,3,5,,25000
7.06443E+17,9/1/22,1,N/A,N/A,100%,,4,t,t,Santa Teresa,-22.9195,-43.18697,Private room,3,1 shared bath,,2,,450
43714807,6/1/20,0,within an hour,100%,100%,f,28,t,t,Ipanema,-22.98172,-43.20022,Entire home/apt,6,2 baths,2,3,1.85,439
53931672,5/23/14,1,within a few hours,100%,67%,f,87,t,t,Ipanema,-22.9858,-43.19725,Entire home/apt,7,2.5 baths,3,3,,1200
19332850,6/16/17,0,N/A,N/A,N/A,,1,t,t,Jacarepagu,-22.96476,-43.4116,Private room,2,1 shared bath,,1,0.1,250
1670742,6/7/13,1,within a few hours,100%,89%,t,52,t,t,Copacabana,-22.9729,-43.18832,Entire home/apt,6,1 bath,2,3,1.94,303
10746705,4/4/13,1,N/A,N/A,75%,,1,t,f,Recreio dos Bandeirantes,-23.01714,-43.46005,Private room,2,1 private bath,,1,0.2,486
2347667,2/6/14,1,N/A,N/A,N/A,f,2,t,f,Vila Isabel,-22.91886,-43.23741,Entire home/apt,4,1 bath,1,3,,400
887433,1/14/13,0,N/A,N/A,N/A,,1,t,f,Copacabana,-22.96661,-43.18136,Private room,1,,,,,972
12127865,7/15/11,1,within a few hours,95%,89%,f,113,t,t,Barra da Tijuca,-23.00867,-43.3152,Entire home/apt,6,3.5 baths,2,4,0.12,479
8.10834E+17,1/2/23,0,a few days or more,0%,0%,,2,t,t,Ipanema,-22.98114232,-43.19816358,Private room,1,2.5 shared baths,,1,,149
46870364,10/24/17,0,within a few hours,100%,75%,,2,t,t,Jardim Bot¢nico,-22.95976,-43.20461,Private room,2,1.5 shared baths,,1,0.1,160
8.01544E+17,3/5/22,0,within a day,100%,14%,,2,t,f,Botafogo,-22.95722594,-43.19165363,Private room,1,1 shared bath,,1,,90
14315432,8/2/16,0,N/A,N/A,N/A,f,2,t,f,Jacarepagu,-22.96719,-43.39621,Entire home/apt,3,2 baths,2,1,,479
17330197,7/11/16,0,N/A,N/A,N/A,f,1,t,t,Vila Isabel,-22.91539,-43.23997,Entire home/apt,2,1 bath,1,1,0.06,130
14178673,7/25/16,1,N/A,N/A,N/A,f,1,t,f,Barra da Tijuca,-23.00824,-43.32408,Entire home/apt,3,2 baths,1,2,,1195
8.87169E+17,5/31/12,1,within a few hours,100%,98%,t,70,t,t,Laranjeiras,-22.9302295,-43.1879046,Entire home/apt,7,2 baths,3,3,2,670
8.4512E+17,10/5/16,0,within an hour,90%,88%,f,14,t,t,Camorim,-22.97430203,-43.41551383,Entire home/apt,2,1 bath,1,1,,220
854496,12/21/12,1,within an hour,89%,100%,,3,t,t,Ipanema,-22.98493,-43.20941,Private room,2,1.5 baths,,2,0.43,194
41913693,7/24/14,1,within an hour,100%,100%,f,2,t,t,Copacabana,-22.970299,-43.183765,Entire home/apt,6,1 bath,2,3,3.39,159
7.38297E+17,5/16/21,0,within a few hours,100%,75%,f,1,f,t,Jacarepagu,-22.97008,-43.41749,Entire home/apt,4,1 bath,2,2,0.27,250
53267768,12/18/19,1,within a day,68%,77%,f,27,t,t,Copacabana,-22.97314,-43.1881,Entire home/apt,8,2.5 baths,3,7,,630
7.97714E+17,1/5/23,0,N/A,N/A,50%,f,3,t,t,Recreio dos Bandeirantes,-23.02981037,-43.47392303,Entire home/apt,4,1 bath,1,1,,800
6.89151E+17,7/13/19,1,N/A,N/A,100%,f,1,t,t,Recreio dos Bandeirantes,-23.01892,-43.4912,Entire home/apt,2,1 bath,1,1,,5929
15250874,11/4/13,0,within an hour,100%,96%,f,4,t,t,Barra da Tijuca,-23.00534,-43.34197,Entire home/apt,5,1 bath,1,1,0.66,243
7.90675E+17,4/2/15,0,within a few hours,94%,67%,,4,t,t,Copacabana,-22.9682087,-43.1848999,Private room,2,1 shared bath,,1,0.17,450
8.73325E+17,1/26/17,0,N/A,N/A,N/A,f,1,t,t,Barra da Tijuca,-23.00479313,-43.34151674,Private room,2,1 bath,1,2,,311
11015689,12/2/12,1,within an hour,98%,28%,t,85,t,t,Ipanema,-22.98235,-43.20246,Entire home/apt,4,2 baths,2,2,,956
7.05224E+17,8/27/22,0,within an hour,100%,100%,f,1,t,t,Copacabana,-22.96921,-43.18918,Entire home/apt,4,1 bath,1,4,0.66,286
7.34812E+17,11/26/20,0,within an hour,100%,100%,f,3,t,t,Copacabana,-22.9841247,-43.1908842,Entire home/apt,7,1 bath,1,5,3.69,194
5.56436E+17,1/22/20,1,within an hour,100%,100%,f,20,t,t,Leblon,-22.9809825,-43.2246183,Entire home/apt,5,3 baths,3,3,,1085
7.57248E+17,3/17/17,0,N/A,N/A,N/A,f,3,t,f,Laranjeiras,-22.9295601,-43.181498,Entire home/apt,6,2.5 baths,2,3,0.81,500
7.77771E+17,12/8/22,0,N/A,N/A,100%,,2,t,t,Recreio dos Bandeirantes,-23.02627,-43.4789,Private room,4,1 shared bath,,3,0.22,309
8.93677E+17,11/21/17,0,within an hour,100%,100%,f,1,t,t,Copacabana,-22.96421686,-43.17699004,Entire home/apt,6,1 bath,1,1,,166
16820924,4/13/16,0,within a few hours,100%,N/A,,2,t,t,Copacabana,-22.97186,-43.18906,Private room,2,2 shared baths,,1,0.01,182
7.97272E+17,12/14/14,0,within an hour,100%,98%,t,3,t,t,Copacabana,-22.96080439,-43.17528382,Entire home/apt,6,2 baths,2,4,,591
14106774,7/20/16,0,N/A,N/A,N/A,f,1,t,f,Jardim Sulacap,-22.88607,-43.39092,Entire home/apt,6,1 bath,2,2,,1436
32351069,4/19/16,1,N/A,N/A,N/A,f,1,t,t,Copacabana,-22.96328,-43.18214,Entire home/apt,2,1 bath,1,1,0.06,284
7.89806E+17,2/5/18,1,within a few hours,100%,93%,f,2,t,t,Recreio dos Bandeirantes,-23.02976835,-43.47662987,Entire home/apt,2,1 bath,1,2,0.83,350
7.89194E+17,8/26/22,0,within an hour,100%,100%,f,2,t,t,Copacabana,-22.9652419,-43.17566909,Entire home/apt,3,1 bath,1,1,0.5,200
7.91603E+17,1/24/16,0,within a few hours,90%,100%,f,2,t,f,Barra da Tijuca,-23.01066989,-43.33352182,Entire home/apt,3,1 bath,2,2,0.9,321
31875486,9/28/15,1,within a day,100%,33%,f,3,t,f,Copacabana,-22.96491,-43.1925,Entire home/apt,8,2 baths,2,3,,1000
35971032,3/9/18,1,N/A,N/A,N/A,,1,t,f,Gloria,-22.92508,-43.17456,Private room,2,1 shared bath,,1,0.23,90
8.39127E+17,3/17/19,0,within an hour,100%,82%,f,2,t,f,Leblon,-22.97935039,-43.22479516,Entire home/apt,4,1 bath,1,1,1.74,177
45880106,10/19/14,1,within an hour,100%,100%,t,54,t,t,Leblon,-22.98257,-43.21716,Entire home/apt,3,2.5 baths,2,3,,500
53862702,7/28/14,0,N/A,N/A,N/A,,2,t,f,Centro,-22.91413,-43.18724,Private room,2,1.5 shared baths,,1,,130
38725956,7/14/16,1,within an hour,100%,93%,,2,t,f,Taquara,-22.91657,-43.39286,Private room,2,1.5 shared baths,,1,0.33,70
27110993,2/26/18,1,N/A,N/A,N/A,f,1,t,t,Copacabana,-22.97888,-43.18886,Entire home/apt,2,1 bath,1,1,0.02,200
7.03418E+17,6/9/16,1,within an hour,100%,87%,f,8,t,t,Recreio dos Bandeirantes,-23.02556,-43.48046,Entire home/apt,2,1 bath,1,1,,900
11001331,1/28/16,1,N/A,N/A,N/A,,11,t,t,Copacabana,-22.96866,-43.19076,Private room,2,1 private bath,,1,0.03,486
7.8766E+17,9/16/19,0,N/A,N/A,100%,f,1,t,t,Botafogo,-22.9536497,-43.1836782,Entire home/apt,2,1 bath,1,1,0.19,177
7.50174E+17,10/29/22,1,within a few hours,100%,100%,,8,t,t,Barra de Guaratiba,-23.06589,-43.56709,Private room,2,1 private bath,,1,0.53,385
921000,2/3/13,1,within a few hours,100%,100%,f,1,t,t,Leblon,-22.98154,-43.22412,Entire home/apt,6,3 baths,3,5,0.44,1672
21877714,1/29/18,0,N/A,N/A,N/A,f,1,t,t,Guaratiba,-22.93929,-43.5877,Entire home/apt,6,3 baths,2,4,0.73,300
9.18322E+17,6/20/23,0,N/A,N/A,100%,f,1,t,f,Tijuca,-22.92506624,-43.23211835,Entire home/apt,3,1 bath,1,3,,120
6.24409E+17,6/9/16,0,N/A,N/A,92%,,4,t,f,Santa Teresa,-22.927225,-43.192989,Private room,2,1 shared bath,,1,0.25,120
23038146,11/9/15,0,within a few hours,100%,82%,f,8,t,t,Copacabana,-22.96641,-43.18248,Entire home/apt,2,1 bath,1,3,,170
7.60632E+17,9/15/19,1,within an hour,100%,100%,,5,t,f,Copacabana,-22.98152,-43.19205,Private room,2,2 shared baths,,1,1,120
11859656,3/16/16,0,N/A,N/A,N/A,f,1,t,f,Barra da Tijuca,-23.00975,-43.30454,Entire home/apt,8,5.5 baths,4,4,,2500
6.76542E+17,3/23/17,1,N/A,N/A,83%,,3,t,t,Botafogo,-22.95422,-43.19477,Private room,1,1 private bath,,2,0.41,190
14375634,8/5/16,0,N/A,N/A,100%,,2,t,f,Maracan,-22.91381,-43.23167,Private room,2,1 bath,,2,0.04,8950
3345093,10/19/12,1,within a day,50%,24%,f,4,t,t,Jo,-23.01298,-43.29039,Entire home/apt,14,8 baths,5,6,,5973
8.24047E+17,1/6/23,0,within an hour,100%,86%,,3,t,f,Gamboa,-22.89559203,-43.19210242,Shared room,13,2 shared baths,,4,0.24,65
8.61412E+17,8/31/17,0,within an hour,100%,97%,f,2,t,t,Coelho Neto,-22.83637054,-43.34850425,Entire home/apt,4,1 bath,2,1,,41
8.20315E+17,8/16/16,0,within an hour,100%,86%,,19,t,t,Barra da Tijuca,-23.00987834,-43.36526193,Private room,1,1 private bath,,1,1.56,150
8.68747E+17,11/23/22,1,within a few hours,75%,100%,f,2,t,t,Barra da Tijuca,-23.00580128,-43.30767949,Entire home/apt,3,1 bath,1,1,,188
50096596,1/7/13,1,within an hour,96%,100%,f,15,t,t,Laranjeiras,-22.93261,-43.18546,Entire home/apt,4,1 bath,1,2,0.66,150
9.02751E+17,1/2/23,1,within an hour,98%,99%,f,7,t,t,Centro,-22.91180495,-43.18755258,Private room,2,2 baths,,1,2,55
51020750,7/13/21,0,N/A,N/A,N/A,f,1,t,t,Barra de Guaratiba,-23.07215,-43.56803,Entire home/apt,6,2 baths,2,2,,1000
